,name,license,GPL_dependencies
545,cloudmesh-cmd5,Apache license,"['fpyutils', 'md-toc', 'python-hostlist']"
546,cloudmesh-gui,Apache license,"['fpyutils', 'md-toc', 'python-hostlist']"
547,cloudmesh-openapi,Apache license,"['fpyutils', 'md-toc', 'python-hostlist']"
548,cloudmesh-test,Apache license,"['fpyutils', 'md-toc', 'python-hostlist', 'yamllint']"
549,cloudmesh-sys,Apache license,"['fpyutils', 'md-toc', 'python-hostlist']"
550,cloudmesh-cloud,Apache license,"['fpyutils', 'md-toc', 'python-hostlist']"
551,cloudmesh-inventory,Apache license,"['fpyutils', 'md-toc', 'python-hostlist']"
552,RoboticsLanguage,Apache license,"['fso', 'iso-639']"
553,osm2rail,Apache license,['fuzzywuzzy']
554,open-mafia-engine,Apache license,['fuzzywuzzy']
555,emily,Apache license,['fuzzywuzzy']
556,dragonite,Apache license,['fuzzywuzzy']
557,torch-snippets,Apache license,['fuzzywuzzy']
558,audio-snippets,Apache license,['fuzzywuzzy']
559,balancedtime,Apache license,['fuzzywuzzy']
560,pyxa,Apache license,['fuzzywuzzy']
561,pikachupytools,Apache license,['fuzzywuzzy']
562,diffy,Apache license,['fuzzywuzzy']
563,anidouga-anidb.py,Apache license,['fuzzywuzzy']
564,prefect-metricflow,Apache license,"['fuzzywuzzy', 'metricflow', 'yamllint']"
565,pylunch,Apache license,"['fuzzywuzzy', 'html2text']"
566,soccer-xg,Apache license,['fuzzywuzzy']
567,flimdb,Apache license,['fuzzywuzzy']
568,dutil,Apache license,['fuzzywuzzy']
569,fmriprep,Apache license,['fuzzywuzzy']
570,deliverable-model,Apache license,['fuzzywuzzy']
571,pygus,Apache license,['fuzzywuzzy']
572,pynumerals,Apache license,"['fuzzywuzzy', 'lingpy', 'pyigt', 'thefuzz']"
573,chatty-goose,Apache license,['fuzzywuzzy']
574,gender-bender,Apache license,['gender-guesser']
575,ixmp,Apache license,['genno']
576,message-ix,Apache license,['genno']
577,banet,Apache license,['geos']
578,FireHR,Apache license,['geos']
579,sciope,Apache license,['gillespy2']
580,hepml,Apache license,"['giotto-ph', 'giotto-tda', 'igraph', 'pyflagser']"
581,doblib,Apache license,"['git-aggregator', 'pylint', 'pylint-odoo', 'pylint-plugin-utils', 'pytest-odoo']"
582,Backup2Cloud,Apache license,['globster']
583,gdash,Apache license,['glustercli']
584,gmshairfoil2d,Apache license,['gmsh']
585,LaharZ,Apache license,['gmsh']
586,lim-cli,Apache license,['gnupg']
587,tanzanite,Apache license,['gnupg']
588,0x20bf,Apache license,['gnupg']
589,zntrack,Apache license,['grandalf']
590,dask4dvc,Apache license,['grandalf']
591,dvcw,Apache license,['grandalf']
592,wtlike,Apache license,['healpy']
593,s4-design-sim-tool,Apache license,['healpy']
594,cognify,Apache license,['heartpy']
595,hello-robot-stretch-body-tools-dev,Apache license,"['hello-robot-stretch-factory', 'pixel-ring']"
596,hello-robot-stretch-body-tools,Apache license,"['hello-robot-stretch-factory', 'pixel-ring']"
597,pytest-hpfeeds,Apache license,['hpfeeds']
598,zulip-bots,Apache license,['html2text']
599,zulip-botserver,Apache license,['html2text']
600,manga-searcher,Apache license,['html2text']
601,py2pack,Apache license,['html2text']
602,fluentcms-emailtemplates,Apache license,['html2text']
603,5g-core-common-schemas,Apache license,['html2text']
604,mailshake,Apache license,['html2text']
605,nti.contentfragments,Apache license,['html2text']
606,baseport,Apache license,['html2text']
607,mailsuite,Apache license,['html2text']
608,parsedmarc,Apache license,['html2text']
609,yara-mail,Apache license,['html2text']
610,dadmatools-light,Apache license,['html2text']
611,pywapor,Apache license,"['html2text', 'sentinelsat']"
612,pywapor-test,Apache license,"['html2text', 'sentinelsat']"
613,easydrop,Apache license,['opendrop']
614,capexplain,Apache license,['pandastable']
615,mtdynamics,Apache license,['parameters']
616,openstack-image-manager,Apache license,['patool']
617,SpamScope,Apache license,['patool']
618,keepitfresh,Apache license,['patool']
619,depack,Apache license,['patool']
620,django-middleware-fileuploadvalidation,Apache license,['pcodedmp']
621,zwocr,Apache license,['pdf2docx']
622,paddle-pipelines,Apache license,['pdf2docx']
623,mbed-targets,Apache license,['pdoc3']
624,mbed-devices,Apache license,['pdoc3']
625,mbed-build,Apache license,['pdoc3']
626,continuous-delivery-scripts,Apache license,['pdoc3']
627,mbed-tools-ci-scripts,Apache license,['pdoc3']
628,licenseware,Apache license,['pdoc3']
629,js-sdk,Apache license,['pdoc3']
630,aeiou,Apache license,['pedalboard']
631,neon-tts-plugin-glados,Apache license,['phonemizer']
632,telephone,Apache license,['phonemizer']
633,sagemaker-huggingface-inference-toolkit,Apache license,['phonemizer']
634,stats-n-plots,Apache license,['pingouin']
635,dcl-stats-n-plots,Apache license,['pingouin']
636,alphastats,Apache license,['pingouin']
637,onlyoffice.plone,Apache license,"['plone.api', 'plone.app.content', 'plone.app.contentlisting', 'plone.app.dexterity', 'plone.app.intid', 'plone.app.layout', 'plone.app.linkintegrity', 'plone.app.querystring', 'plone.app.registry', 'plone.app.relationfield', 'plone.app.textfield', 'plone.app.uuid', 'plone.app.viewletmanager', 'plone.app.vocabularies', 'plone.app.widgets', 'plone.app.z3cform', 'plone.base', 'plone.batching', 'plone.contentrules', 'plone.dexterity', 'plone.folder', 'plone.formwidget.namedfile', 'plone.i18n', 'plone.portlets', 'plone.registry', 'plone.rest', 'plone.restapi', 'plone.z3cform']"
638,vis4d,Apache license,['plyfile']
639,laserfarm,Apache license,['plyfile']
640,laserchicken,Apache license,['plyfile']
641,mmhuman3d,Apache license,['plyfile']
642,scalabel,Apache license,['plyfile']
643,autodl-gpu,Apache license,['polyglot']
644,polyglotjsonnlp,Apache license,['polyglot']
645,seshypy,Apache license,['pretty-bad-protocol']
646,webtraversallibrary,Apache license,['prodict']
647,sequence-qc,Apache license,['pybedtools']
648,rnanorm,Apache license,['pybedtools']
649,ngs-test-utils,Apache license,['pybedtools']
650,spux,Apache license,['pycallgraph']
651,deeplc,Apache license,['pygam']
652,ms2rescore,Apache license,['pygam']
653,PiML,Apache license,['pygam']
654,causalml,Apache license,['pygam']
655,pycid,Apache license,['pygambit']
656,intrusion-monitor,Apache license,['pygeohash']
657,capanno-utils,Apache license,['pygtail']
658,stanford-wdl-kit,Apache license,['pygtail']
659,linglit,Apache license,"['pyigt', 'thefuzz']"
660,pyglottolog,Apache license,"['pyigt', 'thefuzz']"
661,cldfviz,Apache license,"['pyigt', 'thefuzz', 'toytree']"
662,clld-markdown-plugin,Apache license,"['pyigt', 'thefuzz', 'toytree']"
663,clld-document-plugin,Apache license,"['pyigt', 'thefuzz', 'toytree']"
664,pylingdocs,Apache license,"['pyigt', 'thefuzz', 'toytree']"
665,pylingdocs-gui,Apache license,"['pyigt', 'thefuzz', 'toytree']"
666,phlorest,Apache license,"['pyigt', 'thefuzz', 'toytree']"
667,pygrambank,Apache license,"['pyigt', 'thefuzz']"
668,pylacoan,Apache license,['pyigt']
669,gravitybee,Apache license,['pyinstaller']
670,one-cli,Apache license,['pyinstaller']
671,quickpack,Apache license,['pyinstaller']
672,lib2dlp,Apache license,['pyinstaller']
673,pydumpck,Apache license,"['pyinstaller', 'uncompyle6', 'xdis']"
674,metalmetrics,Apache license,['pyinstaller']
675,tiamat-pip,Apache license,['pyinstaller']
676,heudiconv,Apache license,['pylibjpeg-libjpeg']
677,dbdicom,Apache license,['pylibjpeg-libjpeg']
678,wezel,Apache license,['pylibjpeg-libjpeg']
679,panimg,Apache license,"['pylibjpeg-libjpeg', 'pylibjpeg-rle']"
680,metalnetes,Apache license,['pylint']
681,htsinfer,Apache license,['pylint']
682,pylint-secure-coding-standard,Apache license,['pylint']
683,TEStribute,Apache license,"['pylint', 'rfc3987', 'strict-rfc3339']"
684,macrometa-target-postgres,Apache license,['pylint']
685,antinex-client,Apache license,['pylint']
686,joeynmt,Apache license,['pylint']
687,dualing,Apache license,['pylint']
688,textfier,Apache license,['pylint']
689,ox-bqpipeline,Apache license,['pylint']
690,spylunking,Apache license,['pylint']
691,stock-analysis-engine,Apache license,['pylint']
692,celery-loaders,Apache license,['pylint']
693,morgen-example-zhang,Apache license,['pylint']
694,pigweed,Apache license,['pylint']
695,gazoo-device,Apache license,['pylint']
696,o2a,Apache license,"['pylint', 'yamllint']"
697,atosdevopstools,Apache license,['pylint']
698,alpaca-ml,Apache license,['pylint']
699,qleet,Apache license,['pylint']
700,sysl,Apache license,['pylint']
701,statys,Apache license,['pylint']
702,nalp,Apache license,['pylint']
703,cupyopt,Apache license,"['pylint', 'yamllint']"
704,odl-cli,Apache license,['pylint']
705,dsdlsdk,Apache license,['pylint']
706,metaflow-plugin-magicdir,Apache license,['pylint']
707,metaflow-magicdir,Apache license,['pylint']
708,reaction-utils,Apache license,['pylint']
709,zhiweimorgenexamplehahaha,Apache license,['pylint']
710,pybuilder-pylint-extended,Apache license,['pylint']
711,pfsense-vshell,Apache license,['pylint']
712,edx-lint,Apache license,"['pylint', 'pylint-celery', 'pylint-django', 'pylint-plugin-utils']"
713,bitpanda-pro-sdk,Apache license,['pylint']
714,opytimark,Apache license,['pylint']
715,opytimizer,Apache license,['pylint']
716,morgen-example-2,Apache license,['pylint']
717,nervananeon,Apache license,['pylint']
718,SaltPyLint,Apache license,['pylint']
719,delta-nlp,Apache license,['pylint']
720,wepay-signer,Apache license,['pylint']
721,opfython,Apache license,['pylint']
722,maquette,Apache license,['pylint']
723,git-pylint-commit-hook,Apache license,['pylint']
724,fluyd,Apache license,['pylint']
725,skyzyx-set-game-demo,Apache license,['pylint']
726,c8-target-postgres,Apache license,['pylint']
727,JPET-format-converter,Apache license,['pylint']
728,gcp-devrel-py-tools,Apache license,['pylint']
729,learnergy,Apache license,['pylint']
730,deepreg,Apache license,['pylint']
731,google-endpoints-api-management-tbafork,Apache license,"['pylru', 'strict-rfc3339']"
732,LumberMill,Apache license,"['pylru', 'py-zabbix', 'tld']"
733,alogos,Apache license,['pylru']
734,Firenado,Apache license,['pymobiledetect']
735,mayan-edms-ng,Apache license,['pyocr']
736,ewatercycle,Apache license,['pyoos']
737,datacube-explorer,Apache license,['pyorbital']
738,xenavalkyrie,Apache license,['pypacker']
739,mprov-jobserver,Apache license,['pyparted']
740,up-pyperplan,Apache license,['pyperplan']
741,germalemma,Apache license,['pyphen']
742,nlp-profiler,Apache license,['pyphen']
743,django-weasyprint,Apache license,['pyphen']
744,python-doctr,Apache license,['pyphen']
745,connect-reports-core,Apache license,['pyphen']
746,connect-cli,Apache license,['pyphen']
747,connect-reports-runner,Apache license,['pyphen']
748,knowledge-repo,Apache license,['pyphen']
749,heiafr.isc.se.tpchecker,Apache license,['pyphen']
750,sparklightautoml-dev,Apache license,['pyphen']
751,sparklightautoml,Apache license,['pyphen']
752,textacy,Apache license,['pyphen']
753,sitefab,Apache license,['pyphen']
754,pycollisiondb,Apache license,"['pyqn', 'pyvalem']"
755,pytwoway-pkg,Apache license,['pyreadr']
756,swagger-atlas,Apache license,['pysed']
757,pgsrip,Apache license,['pysrt']
758,cleanit,Apache license,['pysrt']
759,subfix,Apache license,['pysrt']
760,certbot-dns-stackpath,Apache license,['pystackpath']
761,iscc-sdk,Apache license,['pytaglib']
762,sbpack,Apache license,"['pytest-workflow', 'zipstream-new']"
763,lunespy,Apache license,['python-axolotl-curve25519']
764,large-image-source-bioformats,Apache license,['python-bioformats']
765,c7m,Apache license,['python-bioformats']
766,ifcimglib,Apache license,['python-bioformats']
767,rh-elliott,Apache license,['python-bugzilla']
768,trellozilla,Apache license,['python-bugzilla']
769,medaimodels,Apache license 1.0,['pylint']
770,s11-classifier,Apache license 2.0,['pygam']
771,nwpm,Apache license 2.0,['pyinstaller']
772,pylint-report,Apache license 2.0,['pylint']
773,aero-metaflow,Apache license 2.0,['pylint']
774,metaflow,Apache license 2.0,['pylint']
775,metaflowbot,Apache license 2.0,['pylint']
776,ob-metaflow,Apache license 2.0,['pylint']
777,ql-cq,Apache license 2.0,['pylint']
778,tensorio-bundler,Apache license 2.0,['pylint']
779,slack-invoker,Apache license 2.0,['pylint']
780,soufi,Apache license 2.0,['pylru']
781,nerfstudio,Apache license 2.0,['pymeshlab']
782,textdescriptives,Apache license 2.0,['pyphen']
783,tab2neo,Apache license 2.0,['pyreadr']
784,neo4cdisc,Apache license 2.0,['pyreadr']
785,pybotlib,Apache license 2.0,['python3-xlib']
786,kubeflow-kale,Apache license 2.0,['table-logger']
787,mlserver-openvino,Apache license 2.0,['table-logger']
788,Cortex-Runner,Apache license 2.0,['thehive4py']
789,tapeimgr,Apache license 2.0,['tkfilebrowser']
790,omimgr,Apache license 2.0,['tkfilebrowser']
791,diskimgr,Apache license 2.0,['tkfilebrowser']
792,kobushi-trackviewer,Apache license 2.0,['ttkwidgets']
793,tsutsuji-trackcomputer,Apache license 2.0,['ttkwidgets']
794,envoy.code.check,Apache license 2.0,['yamllint']
795,ef-open,Apache license 2.0,['yamllint']
796,papery,Apache license 2.0,['yamllint']
797,rikai-yolov5,Apache license 2.0,['yolov5']
798,icevision,Apache license 2.0,['yolov5-icevision']
799,icedata,Apache license 2.0,['yolov5-icevision']
800,zha-quirks,Apache license 2.0,['zigpy']
801,straindesign,Apache license 2.0,"['cobra', 'swiglpk']"
802,optimModels,Apache license 2.0,"['cobra', 'swiglpk']"
803,malcolm,Apache license 2.0,['cothread']
804,aioquery,Apache license 2.0,['css-html-js-minify']
805,progress1bar,Apache license 2.0,['cursor']
806,pypbars,Apache license 2.0,['cursor']
807,mppbar,Apache license 2.0,['cursor']
808,l2term,Apache license 2.0,['cursor']
809,ascii-animator,Apache license 2.0,['cursor']
810,aix360,Apache license 2.0,"['cvxopt', 'ecos']"
811,hypatia-py,Apache license 2.0,['cvxopt']
812,hypatia-test,Apache license 2.0,['cvxopt']
813,qf-lib,Apache license 2.0,"['cvxopt', 'pyphen']"
814,pyialarm,Apache license 2.0,['dicttoxml2']
815,diffcp,Apache license 2.0,['ecos']
816,DCSPrivtestPack,Apache license 2.0,['ecos']
817,Test-my-Pypi19127,Apache license 2.0,['ecos']
818,cvxpy,Apache license 2.0,['ecos']
819,forest-benchmarking,Apache license 2.0,['ecos']
820,qonic,Apache license 2.0,['ecos']
821,qss,Apache license 2.0,['ecos']
822,inferlo,Apache license 2.0,['ecos']
823,cvxpyanalyzer,Apache license 2.0,['ecos']
824,a2dr,Apache license 2.0,['ecos']
825,qf-diamond-norm,Apache license 2.0,['ecos']
826,jax-verify,Apache license 2.0,['ecos']
827,tyba-cvxpy,Apache license 2.0,['ecos']
828,edx-proctoring-proctortrack,Apache license 2.0,"['edx-opaque-keys', 'edx-proctoring', 'edx-when', 'event-tracking']"
829,geneve,Apache license 2.0,['eql']
830,clld-phylogeny-plugin,Apache license 2.0,['ete3']
831,celloracle,Apache license 2.0,"['fa2', 'igraph', 'louvain', 'mysql-connector-python', 'python-igraph']"
832,mkr,Apache license 2.0,['files3']
833,ekr,Apache license 2.0,['files3']
834,finmarketpy,Apache license 2.0,['financepy']
835,findatapy,Apache license 2.0,['financepy']
836,tcapy,Apache license 2.0,"['financepy', 'mysql-connector-python', 'pyphen']"
837,graph4nlp-cu92,Apache license 2.0,['pythonds']
838,graph4nlp-cu102,Apache license 2.0,['pythonds']
839,graph4nlp-cu101,Apache license 2.0,['pythonds']
840,graph4nlp-cu111,Apache license 2.0,['pythonds']
841,graph4nlp,Apache license 2.0,['pythonds']
842,graph4nlp-cu110,Apache license 2.0,['pythonds']
843,rule-estimator,Apache license 2.0,['python-igraph']
844,twitch-talkbot,Apache license 2.0,['pyttsx3']
845,sentry-auth-chy,Apache license 2.0,['pyuwsgi']
846,sentry-tablestore,Apache license 2.0,['pyuwsgi']
847,sentry-auth-ldap,Apache license 2.0,['pyuwsgi']
848,sentry-msteams,Apache license 2.0,['pyuwsgi']
849,agora-py,Apache license 2.0,['rfc3987']
850,agora-gw,Apache license 2.0,['rfc3987']
851,agora-graphql,Apache license 2.0,['rfc3987']
852,agora-cli,Apache license 2.0,['rfc3987']
853,agora-wot,Apache license 2.0,['rfc3987']
854,scibot,Apache license 2.0,['rfc3987']
855,opentargets-validator,Apache license 2.0,['rfc3987']
856,rh-ocp-build-data-validator,Apache license 2.0,['rpm']
857,acts,Apache license 2.0,['scapy']
858,SCellBOW,Apache license 2.0,['scikit-survival']
859,harmoniums,Apache license 2.0,['scikit-survival']
860,pyschism,Apache license 2.0,['searvey']
861,traintrack,Apache license 2.0,['simple-slurm']
862,ocrd,Apache license 2.0,['sparklines']
863,ocrd-ocropy,Apache license 2.0,['sparklines']
864,ocrd-page-to-alto,Apache license 2.0,['sparklines']
865,ocrd-calamari,Apache license 2.0,['sparklines']
866,eynollah,Apache license 2.0,['sparklines']
867,ocrd-typegroups-classifier,Apache license 2.0,['sparklines']
868,ocrd-anybaseocr,Apache license 2.0,['sparklines']
